book_id,title,publication_year,num_pages,average_rating,rating_variance,ratings_count,text_reviews_count,Children,Biography,Comics,Fantasy Paranormal,Mystery Thriller Crime,Poetry,Young Adult,Romance
16371,"Mrs. McGinty's Dead (Hercule Poirot, #28)",2002.0,328.0,3.81,1.582967515364355,408,48,,,,,1.0,,,
16422,Poirot Investigates,2000.0,245.0,4.07,0.9616643291257594,625,73,,,,,1.0,,,
16466,The Westing Game,1998.0,7.0,4.03,0.6380952380952379,81,31,,,,,1.0,,,
16532,Of Love and Shadows,2005.0,304.0,3.96,1.1095434140053781,16111,339,,1.0,,,,,,
16570,This Craft of Verse,2002.0,160.0,4.29,1.568312434691745,698,59,,,,,,1.0,,
16605,Paradise Lost,2005.0,427.0,3.8,3.0630630630630633,267,28,,,,,,1.0,,
16649,The Queen's Necklace,2001.0,592.0,3.61,0.9571428571428573,93,13,,,,1.0,,,,
16692,Roverandom,1999.0,128.0,3.86,2.102356902356902,405,60,,,,1.0,,,,
16779,The Case of the Terrified Typist,1999.0,154.0,3.73,0.8816901408450704,524,25,,,,,1.0,,,
16782,The Case of the Curious Bride,2000.0,192.0,3.83,1.145819093187514,1403,43,,,,,1.0,,,
16791,Death: The High Cost of Living Collected,1994.0,104.0,4.2,0.8395510040727525,35074,420,,,1.0,,,,,
16803,The Complete Poems and Major Prose,2003.0,1088.0,4.18,1.3976848394324122,838,23,,,,,,1.0,,
16807,John Milton: The Major Works,2003.0,1008.0,4.25,1.9551724137931035,237,10,,,,,,1.0,,
16928,The Riverside Milton,1998.0,1248.0,4.24,1.2572115384615385,679,20,,,,,,1.0,,
16994,The Flash: Dead Heat,2000.0,144.0,3.89,0.78125,196,8,,,1.0,,,,,
16997,Empire,,,3.91,1.2822115384615382,319,39,,,1.0,,,,,
17061,Coraline,2006.0,162.0,4.03,1.174691264641126,325562,10274,,,,1.0,,,,
17250,The Crucible,2003.0,143.0,3.55,1.2989385235476425,247565,4753,,1.0,,,,,,
17344,Till We Have Faces: A Myth Retold,2000.0,9.0,4.18,0.2857142857142857,43,11,,,,1.0,,,,
17478,"Five Go to Smuggler's Top (Famous Five, #4)",2001.0,266.0,4.03,1.126118150314057,10665,142,1.0,,,,,,,
17482,The Mysteries Collection (3 Stories),,,4.2,0.5614035087719298,135,6,1.0,,,,,,,
17497,Six Cousins At Mistletoe Farm,,,4.11,0.8859943977591036,517,18,1.0,,,,,,,
17518,The Trolley Car Family,1987.0,256.0,4.08,0.6936572199730094,260,37,1.0,,,,,,,
17639,"The Guardship (Thomas Marlowe, #1)",2000.0,384.0,3.96,1.2169312169312168,262,24,,1.0,,,,,,
17646,The Tent,2006.0,159.0,3.7,1.8375439223393488,4214,430,,,,,,1.0,,
17700,This Side of Paradise,1920.0,305.0,3.68,1.0258064516129033,316,21,,1.0,,,,,,
17720,In Praise of Darkness,,142.0,3.6,2.173789173789174,243,25,,,,,,1.0,,
17867,"The Hidden Family (The Merchant Princes, #2)",2006.0,309.0,3.54,0.9607495984984812,2975,103,,,,1.0,,,,
18005,How I Became a Pirate,2003.0,44.0,4.07,0.9781209315781861,21922,520,1.0,,,,,,,
18132,"The Voyage of the ""Dawn Treader"" (The Chronicles of Narnia, #3)",1970.0,216.0,4.08,1.285292167545908,2651,211,1.0,,,,,,,
18134,"William Shakespeare’s: Twelfth Night (Shakespeare Retellings, #6)",2003.0,48.0,4.12,1.2590579710144927,121,12,1.0,,,,,,,
18261,The Nibelungenlied,2004.0,404.0,3.87,1.245908889871738,3536,139,,,,,,1.0,,
18361,Fire: From A Journal of Love - The Unexpurgated Diary of Anaïs Nin (1934-1937),1995.0,448.0,4.12,0.5061538461538463,199,6,,1.0,,,,,,
18397,"The Lost Years of Merlin (The Lost Years of Merlin, #1)",,,3.97,0.6666666666666666,17,5,,,,,,,1.0,
18500,The Faerie Queene: Books I to III,1993.0,575.0,3.83,5.066666666666667,30,3,,,,,,1.0,,
18522,J.B.,1986.0,153.0,3.68,1.3765845321179315,1023,65,,,,,,1.0,,
18526,The Complete Plays,2003.0,752.0,4.07,1.6021905637254903,2235,44,,,,,,1.0,,
19064,The Book Thief,2008.0,584.0,4.36,1.2985094808666435,3722,712,,1.0,,,,,,
19144,Prodigal Blues,2006.0,304.0,4.28,1.9678030303030305,168,23,,,,,1.0,,,
19163,"Inferno (The Divine Comedy, #1)",2004.0,396.0,3.99,2.8727814659260265,924,76,,,,,,1.0,,
19173,"The Divine Comedy, Vol. 2: Purgatory",1985.0,399.0,4.01,2.1079894644424932,662,39,,,,,,1.0,,
19178,The Rime of the Ancient Mariner and Other Poems,1992.0,76.0,3.94,1.2488933156263835,2575,72,,,,,,1.0,,
19199,The Spirit Level: Poems,1997.0,82.0,4.14,0.7777777777777777,81,9,,,,,,1.0,,
19204,Death of a Naturalist,1969.0,57.0,4.27,2.285714285714286,53,10,,,,,,1.0,,
19290,Paradise Lost,1993.0,688.0,3.8,2.02547065337763,385,35,,,,,,1.0,,
19301,The Adventures of Pippi Longstocking,1997.0,290.0,4.24,0.9834270437918011,4097,123,1.0,,,,,,,
19312,The Brothers Lionheart,2004.0,231.0,4.35,1.1109227967932762,16881,380,,,,1.0,,,,
19351,The Epic of Gilgamesh,2006.0,120.0,3.64,1.4785199182684337,45594,1083,,,,,,1.0,,
19352,The Epic of Gilgamesh,1989.0,122.0,3.64,2.523076923076923,283,39,,,,,,1.0,,
19803,"The Last Lion 2: Winston Spencer Churchill: Alone, 1932-40",1988.0,756.0,4.46,0.3974358974358974,198,21,,1.0,,,,,,
19809,The Last Lion: Winston Spencer Churchill: Visions of Glory 1874-1932,1984.0,992.0,4.43,2.2582720588235294,7269,368,,1.0,,,,,,
19910,"Master of Wolves (Mageverse, #3)",2006.0,294.0,4.17,1.0275811326757875,3618,51,,,,1.0,,,,
19943,Bedded Then Wed,2006.0,181.0,3.4,1.3600000000000003,96,5,,,,,,,,1.0
19961,Artesia Volume 1,2011.0,192.0,4.03,1.5681511470985154,206,22,,,1.0,,,,,
20219,Poetry and Prose,2008.0,673.0,4.32,2.6182539682539683,212,9,,,,,,1.0,,
20396,Secrets of the Heart,,74.0,4.14,1.4034090909090908,289,17,,,,,,1.0,,
20413,A Child's Garden of Verses,1999.0,72.0,4.3,0.9769725158562367,20608,359,,,,,,1.0,,
20657,Some Ether,2000.0,85.0,4.16,1.2177067282999485,1480,75,,,,,,1.0,,
20661,A Note Slipped Under the Door: Teaching from Poems We Love,2000.0,256.0,4.14,1.3333333333333333,56,6,,,,,,1.0,,
20694,"Julius, the Baby of the World",1995.0,32.0,4.27,0.9672643146327355,5939,314,1.0,,,,,,,
20867,"Line of Control (Tom Clancy's Op-Center, #8)",2001.0,384.0,3.84,1.1045962199312713,3217,23,,,,,1.0,,,
21111,Tregaron's Daughter,1971.0,251.0,4.14,0.8384126984126983,1366,111,,,,,,,,1.0
21321,"Ultimate Spider-Man, Volume 7",2006.0,344.0,4.06,1.4884366327474556,230,8,,,1.0,,,,,
21322,Fables: 1001 Nights of Snowfall,,,4.16,1.1040731547728573,11428,502,,,1.0,,,,,
21324,"Fables, Vol. 8: Wolves",2006.0,160.0,4.28,1.158017032178975,15847,511,,,1.0,,,,,
21330,"Fables, Vol. 5: The Mean Seasons",2005.0,166.0,4.19,1.249162396733668,18409,536,,,1.0,,,,,
21352,Icebound,2007.0,0.0,3.73,0.7833333333333333,39,9,,,,,1.0,,,
21534,"Trunk Music (Harry Bosch, #5; Harry Bosch Universe, #6)",2006.0,13.0,4.15,1.2285714285714284,101,21,,,,,1.0,,,
21550,"Hundred-Dollar Baby (Spenser, #34)",2006.0,0.0,3.8,1.1,50,9,,,,,1.0,,,
21753,"Echo Burning (Jack Reacher, #5)",2007.0,5.0,3.98,0.8,39,14,,,,,1.0,,,
21906,"The Last Kingdom (The Saxon Stories, #1)",2005.0,6.0,4.23,2.3222222222222224,35,8,,1.0,,,,,,
22067,The Last Quarry (Quarry #7),2006.0,201.0,3.89,1.572164948453608,573,56,,,,,1.0,,,
22120,The Voices of Morebath: Reformation and Rebellion in an English Village,2003.0,232.0,3.71,1.7417417417417416,296,36,,1.0,,,,,,
22188,"Gossip Girl (Gossip Girl, #1)",2002.0,224.0,3.51,1.528354084499781,50334,2132,,,,,,,1.0,
22192,"All I Want is Everything (Gossip Girl, #3)",2003.0,240.0,3.56,1.4335219501327598,15593,391,,,,,,,1.0,
22221,The Iliad,1999.0,150.0,3.83,1.8041014373340658,3890,136,,,,,,1.0,,
22232,"Stargirl (Stargirl, #1)",2002.0,186.0,3.75,1.3359481315287778,241990,10972,,,,,,,1.0,
22345,"New X-Men, Volume 4: Riot at Xavier's",2006.0,120.0,4.06,1.1889083665338644,1840,42,,,1.0,,,,,
22364,JLA: Earth 2,2000.0,96.0,3.96,1.299667036625971,4568,120,,,1.0,,,,,
22374,Batman: Arkham Asylum - A Serious House on Serious Earth,2005.0,216.0,4.09,1.2994737358492143,46428,1266,,,1.0,,,,,
22392,"New X-Men, Volume 7: Here Comes Tomorrow",2006.0,112.0,3.77,1.4682869302158643,1547,43,,,1.0,,,,,
22418,"Transmetropolitan, Vol. 3: Year of the Bastard (Transmetropolitan, #3)",1999.0,144.0,4.4,0.8997134399052693,12333,161,,,1.0,,,,,
22422,"Transmetropolitan, Vol. 6: Gouge Away (Transmetropolitan, #6)",,,4.44,1.0492405726256984,10254,102,,,1.0,,,,,
22554,Gunslinger,1989.0,224.0,4.1,1.3003952569169959,216,22,,,,,,1.0,,
22626,From Socrates to Sartre: The Philosophic Quest,1985.0,426.0,3.9,3.1781376518218623,776,53,,1.0,,,,,,
22831,"The Return of Lum, Volume 1: Urusei Yatsura (Urusei Yatsura, #2)",1995.0,208.0,4.17,1.7342105263157896,72,3,,,1.0,,,,,
22835,"Ranma 1/2, Vol. 12 (Ranma ½ (US 2nd), #12)",2004.0,200.0,4.11,1.3273884585359996,999,16,,,1.0,,,,,
22934,"Emma, Vol. 03",,187.0,4.1,1.4506520616821172,1384,70,,,1.0,,,,,
22994,Selected Verse,2004.0,432.0,4.44,1.9943019943019944,153,10,,,,,,1.0,,
23219,"Queen of Babble (Queen of Babble, #1)",2006.0,309.0,3.71,1.3238154679881782,55106,1608,,,,,,,,1.0
23228,Boy Meets Boy,2005.0,223.0,3.85,1.6145931564228133,50377,2853,,,,,,,1.0,
23229,This Is Push: New Stories from the Edge,2007.0,240.0,3.63,1.385753931544866,208,23,,,,,,,1.0,
23230,Naomi and Ely's No Kiss List,,230.0,3.44,1.6280364390283397,12206,910,,,,,,,1.0,
23244,"Carpe Demon (Demon-Hunting Soccer Mom, #1)",2006.0,320.0,3.63,1.538711071496097,4581,558,,,,1.0,,,,
23341,Running with Scissors,2006.0,315.0,3.7,1.5271002710027104,6150,756,,1.0,,,,,,
23404,"Regarding the Fountain: A Tale, in Letters, of Liars and Leaks",1999.0,144.0,4.19,1.0142933676202723,2909,286,1.0,,,,,,,
23503,The Alchemist's Daughter,2006.0,346.0,3.2,1.5686364842037666,3232,412,,1.0,,,,,,
23534,Love Is a Dog from Hell,2003.0,312.0,4.16,1.647582560460246,19804,709,,,,,,1.0,,
23613,"Sir Gawain and the Green Knight, Pearl, and Sir Orfeo",1995.0,158.0,3.98,1.3496096321124422,6990,130,,,,,,1.0,,
23685,"Ranma 1/2, Vol. 36 (Ranma ½ (US 2nd), #36)",2006.0,182.0,4.12,1.3864324991583437,795,26,,,1.0,,,,,
23686,"Ranma ½, Vol. 1 (Ranma ½ (US 2nd), #1)",2003.0,304.0,4.15,1.2541371774852463,26838,266,,,1.0,,,,,
23697,"Mermaid Saga, Vol. 2",2004.0,208.0,4.05,2.3161764705882355,70,3,,,1.0,,,,,
23704,"Maison Ikkoku, Volume 14 (Maison Ikkoku, #14)",2005.0,240.0,4.28,1.331400966183575,229,5,,,1.0,,,,,
23722,"Nausicaä of the Valley of the Wind, Vol. 5 (Nausicaä of the Valley of the Wind, #5)",2004.0,151.0,4.61,1.3402417962003452,1591,20,,,1.0,,,,,
23753,"The Absolute Sandman, Volume One",2006.0,612.0,4.65,1.1072593706468368,13612,456,,,1.0,,,,,
23785,The Complete Plays,2006.0,1060.0,4.48,1.9039408866995078,186,11,,,,,,1.0,,
23912,The Complete Poems,1977.0,1072.0,4.28,0.9357966108900002,7115,40,,,,,,1.0,,
23913,The Marriage of Heaven and Hell,1994.0,48.0,4.25,1.510225079700178,6213,178,,,,,,1.0,,
24155,Judy Moody Declares Independence (Judy Moody #6),2010.0,160.0,4.06,1.4293193717277486,3495,123,1.0,,,,,,,
24198,"The Boys Start the War, the Girls Get Even",1994.0,10.0,4.13,1.1546546546546546,346,23,1.0,,,,,,,
24213,Alice's Adventures in Wonderland & Through the Looking-Glass,2000.0,239.0,4.06,1.2335201736376653,344482,5335,,,,1.0,,,,
24221,Alice's Adventures in Wonderland,1999.0,207.0,4.0,1.4298850574712645,196,20,1.0,,,,,,,
24223,The Art of Warfare,1993.0,336.0,3.96,0.7782805429864253,791,57,,1.0,,,,,,
24296,Because Of Winn Dixie,2000.0,182.0,4.0,0.6086956521739131,208,31,1.0,,,,,,,
24312,"The Best Is Yet to Come (The Amazing Days of Abby Hayes Super Special, #1)",2004.0,144.0,4.05,1.3342857142857143,455,17,1.0,,,,,,,
24384,The Cricket in Times Square,1999.0,176.0,4.01,1.017278944137803,50509,1113,1.0,,,,,,,
24403,Nine Horses,2003.0,144.0,4.17,1.30330743618202,3821,221,,,,,,1.0,,
24404,The Art of Drowning,1995.0,95.0,4.26,0.9967320261437905,177,9,,,,,,1.0,,
24406,The Apple that Astonished Paris,1999.0,61.0,4.18,1.3713784021071116,491,34,,,,,,1.0,,
24517,The Stuffed Owl: An Anthology of Bad Verse,2003.0,264.0,3.77,0.4761904761904763,63,8,,,,,,1.0,,
24566,The Pythons Autobiography by The Pythons,2005.0,368.0,4.09,4.666666666666667,68,11,,1.0,,,,,,
24580,The Adventures of Tom Sawyer & Adventures of Huckleberry Finn,2002.0,520.0,4.07,1.1034838847165096,30734,425,1.0,,,,,,,
24601,Paris Spleen,1970.0,118.0,4.32,1.4890895410082767,6754,151,,,,,,1.0,,
24605,On Wine and Hashish,2002.0,88.0,3.95,1.1678765880217785,702,15,,,,,,1.0,,
24674,"Isolde, Queen of the Western Isle (Tristan and Isolde, #1)",2003.0,360.0,3.66,1.7745484914918055,2086,136,,1.0,,,,,,
24703,Racso and the Rats of NIMH,1988.0,288.0,3.73,1.1327417643207116,2988,85,1.0,,,1.0,,,,
24704,"R-T, Margaret, and the Rats of NIMH",1991.0,272.0,3.51,1.15892002734108,562,24,1.0,,,,,,,
24707,Mrs. Frisby and the Rats of NIMH,1993.0,8.0,4.13,0.3,44,16,1.0,,,,,,,
24768,"Pretties (Uglies, #2)",2005.0,370.0,3.85,1.351389813739342,195561,8418,,,,,,,1.0,
24770,"Uglies (Uglies, #1)",2005.0,425.0,3.86,1.5394878975888624,457310,19388,,,,,,,1.0,
24777,Count Karlstein,2000.0,256.0,3.49,1.0993164730006835,1513,105,1.0,,,,,,,
24783,Westmark (Westmark #1),2002.0,184.0,3.91,1.1424065520485844,3659,151,,,,1.0,,,,
24796,Zorro,2005.0,677.0,3.75,1.3251856221864353,14532,1041,,1.0,,,,,,
24814,It's a Magical World: A Calvin and Hobbes Collection,1996.0,176.0,4.75,0.5586942250251271,22578,272,,,1.0,,,,,
24820,Calvin and Hobbes: Sunday Pages 1985-1995: An Exhibition Catalogue,2001.0,96.0,4.7,1.0143325143325141,3372,76,,,1.0,,,,,
24878,Oddballs,,,3.87,1.189153439153439,251,39,,,,,,,1.0,
24890,The Angry Moon,1981.0,48.0,3.41,0.782608695652174,98,18,1.0,,,,,,,
24979,Miracle and Other Christmas Stories,2000.0,298.0,3.89,1.2589585895858957,1516,169,,,,1.0,,,,
25044,The Case Of The Kidnapped Candy (Jigsaw Jones Mystery #30),2007.0,80.0,3.73,2.0955882352941173,95,5,1.0,,,,,,,
25048,The Case Of The Buried Treasure,2002.0,112.0,3.96,0.9888888888888889,96,6,,,,,1.0,,,
25099,The Doll's House (The Sandman #2),1999.0,232.0,4.44,1.1565131762909893,55387,1207,,,1.0,,,,,
25105,Brief Lives (The Sandman #7),1999.0,,4.54,0.9585868349451174,37239,644,,,1.0,,,,,
25112,"Common Ground: The Water, Earth, and Air We Share",1997.0,32.0,3.77,2.2727272727272725,83,24,1.0,,,,,,,
25177,"The Five Bells and Bladebone (Richard Jury, #9)",2002.0,334.0,3.97,0.8757698496365754,2613,76,,,,,1.0,,,
25179,Blankets,2003.0,592.0,4.06,1.4210915370104256,71435,4825,,,1.0,,,,,
25268,The Rainbow People,1992.0,208.0,3.73,1.2426470588235297,186,45,1.0,,,,,,,
25321,"King of the Middle March (Arthur Trilogy, #3)",2006.0,432.0,3.8,1.1944634313055367,1215,42,,,,1.0,,,,
25444,The Collected Poems of Robert Penn Warren,1998.0,838.0,4.35,1.359683794466403,157,10,,,,,,1.0,,
25816,Only the Ring Finger Knows,2004.0,208.0,4.09,1.2064333748880656,3139,51,,,1.0,,,,,
25869,Shahnameh: The Persian Book of Kings,,886.0,4.51,3.309090909090909,227,18,,1.0,,,,1.0,,
25919,"Love Mode, Vol. 3",,,4.17,0.8003366294971597,530,13,,,1.0,,,,,
25924,"Love Mode, Vol. 6",,,4.25,0.6173320350535542,410,7,,,1.0,,,,,
25994,The Three Daughters of Madame Liang,2008.0,315.0,3.89,1.063386855862584,1145,78,,1.0,,,,,,
26047,"Rebellion (The MacGregors, #0.1)",2006.0,395.0,3.9,1.306316311670854,6059,132,,,,,,,,1.0
26085,Identity Crisis,2006.0,288.0,4.03,1.4329915395857717,16936,506,,,1.0,,,,,
26133,The Children's Homer: The Adventures of Odysseus and the Tale of Troy,2004.0,256.0,3.86,1.8095238095238095,77,13,,1.0,,,,,,
26240,"Revolutionary Girl Utena, Vol. 5: To Blossom",2004.0,168.0,4.03,1.6263385737069946,896,25,,,1.0,,,,,
26425,"Fullmetal Alchemist: The Abducted Alchemist (Fullmetal Alchemist, #2)",2006.0,240.0,4.56,1.4936920029194036,2569,14,,,,1.0,,,,
26475,"Letters from Africa, 1914-1931",1984.0,516.0,4.19,1.1203208556149733,416,11,,1.0,,,,,,
26481,The Cats In Krasinski Square,2004.0,32.0,4.09,1.147979139504564,747,156,,1.0,,,,,,
26482,The Music of Dolphins,1998.0,181.0,3.8,1.3049217504786967,5479,520,1.0,,,,,,,
26559,Calvin And Hobbes' Lazy Sunday Book:  A Collection Of Sunday Calvin And Hobbes Cartoons,2008.0,,4.66,0.4107142857142857,83,3,,,1.0,,,,,
26592,"Ancient Rome and Pompeii (Magic Tree House Research Guide, #14)",2006.0,128.0,4.06,0.9739130434782611,574,24,1.0,,,,,,,
26596,"Complete Poems, 1904-1962",1994.0,1136.0,4.35,1.0477167206349116,18787,181,,,,,,1.0,,
26597,100 Selected Poems,,121.0,4.32,1.9314516129032258,218,22,,,,,,1.0,,
26599,Selected Poems,2007.0,208.0,4.22,2.574684078874703,11319,222,,,,,,1.0,,
27252,Pope Joan,2009.0,422.0,4.06,1.2735459088843915,52163,3582,,1.0,,,,,,
27253,Pope Joan: Translated & Adapted from the Greek,2000.0,200.0,3.91,2.807017543859649,210,16,,1.0,,,,,,
27306,Islam: A Short History,2002.0,230.0,4.02,1.7557620817843866,6689,392,,1.0,,,,,,
27418,Theogony/Works and Days,1999.0,79.0,3.73,1.6083498310236568,8047,128,,,,,,1.0,,
27420,Theogony/Works and Days/Shield,2004.0,192.0,3.95,1.2727272727272727,70,4,,,,,,1.0,,
27422,The Poems,1983.0,160.0,3.73,3.254545454545455,94,6,,,,,,1.0,,
27425,The Georgics of Virgil,2006.0,224.0,3.82,3.766666666666667,68,9,,,,,,1.0,,
27427,The Eclogues of Virgil: A Bilingual Edition,2000.0,112.0,3.88,1.5,57,8,,,,,,1.0,,
27494,Leaves of Grass,2006.0,624.0,4.13,1.6623118859472206,58388,1192,,,,,,1.0,,
27719,The Night of Wishes,1995.0,216.0,4.1,1.3482494783213537,2633,51,,,,1.0,,,,
27832,Iphigenia / Phaedra / Athaliah,2004.0,320.0,3.84,1.1032258064516127,264,9,,,,,,1.0,,
27889,"Exile's Children (Exiles, #1)",1996.0,688.0,3.5,1.477124183006536,107,5,,,,1.0,,,,
28116,The Know-It-All: One Man's Humble Quest to Become the Smartest Person in the World,2005.0,389.0,3.77,1.4639519906173257,22431,2243,,1.0,,,,,,
28187,"The Lightning Thief (Percy Jackson and the Olympians, #1)",2006.0,375.0,4.23,1.2203514918545164,1411728,40825,,,,,,,1.0,
28195,"Inkspell (Inkworld, #2)",2005.0,635.0,3.91,1.3953723434984406,83275,2967,1.0,,,,,,,
28425,Intimate Enemies,2000.0,390.0,3.81,1.1940772078265471,377,24,,1.0,,,,,,
28668,"Ships of Merior (Wars of Light and Shadow, #2)",1995.0,637.0,3.86,0.9564478034955124,1161,23,,,,1.0,,,,
28913,Never Go Back,2006.0,464.0,3.7,1.5108411703239288,1069,75,,,,,1.0,,,
29043,Paris: The Secret History,2006.0,485.0,3.81,2.4461152882205512,572,79,,1.0,,,,,,
29128,The Last Unicorn,1968.0,224.0,4.18,0.5614035087719299,76,13,,,,1.0,,,,
29152,"Yakitate!! Japan, Volume 3",2007.0,208.0,3.94,1.185096153846154,278,4,,,1.0,,,,,
29156,"Yakitate!! Japan, Volume 6",2007.0,185.0,3.94,0.9310204081632653,229,6,,,1.0,,,,,
29474,You Remind Me of You: A Poetry Memoir,2002.0,128.0,3.94,1.4892903225806449,916,104,,,,,,1.0,,
29497,"Demon Diary, Volume 01",2003.0,192.0,3.95,1.525503786763722,4399,61,,,,1.0,,,,
29499,"Demon Diary, Volume 02",2003.0,199.0,4.13,1.3351515693463294,1539,20,,,1.0,,,,,
29500,"Demon Diary, Volume 04",2003.0,192.0,4.1,1.2550565899963488,1094,12,,,1.0,,,,,
29905,Essential Dialogues of Plato,2005.0,624.0,4.04,1.010009793755041,4303,11,,1.0,,,,,,
29934,What Work Is,1992.0,77.0,4.26,1.2259121464507674,1875,72,,,,,,1.0,,
29936,The Simple Truth,1996.0,80.0,4.21,1.4452094090648306,573,41,,,,,,1.0,,
29999,The Maltese Falcon,2005.0,213.0,3.92,1.3524325940888222,59947,2492,,,,,1.0,,,
30005,Red Harvest,2003.0,224.0,3.99,1.3230086262976837,15897,706,,,,,1.0,,,
30027,Complete Tales and Poems,,,4.48,3.624505928853756,126,11,,,,,,1.0,,
30029,Tales of Mystery and Madness,2011.0,135.0,4.35,1.12227883279296,1954,116,,,1.0,,,,,
30118,A Light in the Attic,2002.0,176.0,4.34,0.7390101343761014,304689,2222,,,,,,1.0,,
30119,Where the Sidewalk Ends,2002.0,176.0,4.29,0.7869094959270391,1029527,8950,1.0,,,,,,,
30135,Where the Sidewalk Ends: The poems & drawings of Shel Silverstein,,,4.29,0.5641025641025641,124,11,1.0,,,,,1.0,,
30205,"Loveless, Volume 2",,,4.17,1.5884143408775473,2816,37,,,1.0,,,,,
30215,"Cast a Yellow Shadow (Mac McCorkle, #2)",1987.0,272.0,3.97,1.538011695906433,165,9,,,,,1.0,,,
30220,Like a Velvet Glove Cast in Iron,1993.0,200.0,4.06,1.4389686566627085,5823,234,,,1.0,,,,,
30243,"Seduced by Moonlight (Merry Gentry, #3)",2005.0,409.0,4.05,1.331066726295991,26648,362,,,,1.0,,,,
30273,"The Lunatic Cafe (Anita Blake, Vampire Hunter #4)",2005.0,352.0,4.12,1.1475505683027811,58547,864,,,,1.0,,,,
30316,"Embracing Love, Vol. 5",2007.0,216.0,4.4,1.2901002506265662,322,7,,,1.0,,,,,
30340,The Pound Era,1973.0,624.0,4.4,1.505314009661836,516,25,,,,,,1.0,,
30535,American Sublime: Poems,2005.0,96.0,3.68,1.9384615384615387,148,20,,,,,,1.0,,
30587,Inconceivable: A Woman's Triumph over Despair and Statistics,,,3.83,0.8444444444444444,134,26,,1.0,,,,,,
30597,The Hunchback of Notre-Dame,2001.0,510.0,3.97,1.4343077666741606,122720,2057,,1.0,,,,,,
30697,Crazy Lady!,1995.0,192.0,3.64,1.7059249601622481,1344,97,1.0,,,,,,,
30894,"The Loo Sanction (Jonathan Hemlock, #2)",,,3.81,1.1720922882427307,1403,43,,,,,1.0,,,
31080,Malcolm X: A Graphic Biography,2006.0,112.0,3.62,1.4341704718417045,465,86,,,1.0,,,,,
31084,The Other Boleyn Girl,2004.0,664.0,4.04,1.1691870190699232,3038,379,,1.0,,,,,,
31227,"The Moscow Vector (Covert-One, #6)",2006.0,464.0,3.97,1.185916919959473,5805,69,,,,,1.0,,,
31229,The Ambler Warning,2006.0,632.0,3.71,1.1709298371557033,8626,330,,,,,1.0,,,
31308,"A Murder Is Announced (Miss Marple, #5)",2002.0,382.0,3.96,0.8761491317671092,541,67,,,,,1.0,,,
31333,Violin,2002.0,289.0,3.26,1.60790550426107,15049,389,,,,1.0,,,,
31411,Poetry Speaks: Hear Great Poets Read Their Work from Tennyson to Plath,,,4.4,0.76775956284153,393,32,,,,,,1.0,,
31424,A Closer Look at Ariel: A Memory of Sylvia Plath,,,3.69,2.7307692307692304,51,6,,,,,,1.0,,
31521,"An Enduring Love (Unexpected Love, #2)",,,3.77,1.2005444646098007,504,19,,,,,,,,1.0
31580,In Search of Duende,1998.0,99.0,4.3,1.3799603174603174,546,35,,,,,,1.0,,
31676,The Man Who Loved Jane Austen (The Man Who Loved Jane Austen #1),2006.0,320.0,3.35,1.6050454291660323,1645,225,,1.0,,,,,,
31695,"Jane and the Wandering Eye (Jane Austen Mysteries, #3)",2009.0,320.0,3.84,1.314933675652546,1775,93,,,,,1.0,,,
31864,Readings in Classical Chinese Philosophy,2005.0,416.0,3.93,2.494071146245059,249,19,,1.0,,,,,,
31866,"A History of Philosophy, Vol. 1: Greece and Rome, From the Pre-Socratics to Plotinus",1993.0,521.0,4.05,2.873598718828644,1202,43,,1.0,,,,,,
31975,"Astonishing X-Men, Volume 2: Dangerous",2007.0,152.0,4.19,1.1998976059903637,9889,247,,,1.0,,,,,
31981,"Astonishing X-Men, Volume 3: Torn",2007.0,152.0,4.24,1.201140725329124,7458,216,,,1.0,,,,,
31983,"X/1999, Volume 01: Prelude",2003.0,200.0,3.95,1.2609599684825668,2938,48,,,1.0,,,,,
32053,The Complete Poems,1994.0,704.0,4.0,1.2457000343997247,1450,22,,,,,,1.0,,
32081,"Albion's Seed: Four British Folkways in America (America: A Cultural History, Vol. I)",1989.0,972.0,4.3,2.5136973180076634,1866,229,,1.0,,,,,,
32082,The Great Wave: Price Revolutions and the Rhythm of History,1999.0,552.0,3.97,2.2333333333333334,178,29,,1.0,,,,,,
32103,Lady Of Quality,2005.0,267.0,3.84,1.1319853091509269,5221,389,,1.0,,,,,,
